REGION,TECHNOLOGY,YEAR,VALUE
"REGION1","SECO00I00",2023,52.30489754322
"REGION1","SECO00I00",2024,53.615695548492
"REGION1","SECO00I00",2025,25.332586191504
"REGION1","SECO00I00",2026,28.754439642768
"REGION1","SECO00I00",2027,32.30245193696
"REGION1","SECO00I00",2028,35.9765607433
"REGION1","SECO00I00",2029,39.776875891164
"REGION1","SECO00I00",2030,43.703364762396
"REGION1","SECO00I00",2031,16.5572835603121
"REGION1","SECO00I00",2032,16.557283560312
"REGION1","SECO00I00",2033,16.557283560312
"REGION1","SECO00I00",2034,16.557283560312
"REGION1","SECO00I00",2035,16.557283560312
"REGION1","SECO00I00",2036,16.5572835603119
"REGION1","SECO00I00",2037,16.5572835603119
"REGION1","SECO00I00",2038,16.557283560312
"REGION1","SECO00I00",2039,16.557283560312
"REGION1","SECO00I00",2040,16.5572835603117
"REGION1","SECO00I00",2041,16.557283560312
"REGION1","SECO00I00",2042,16.557283560312
"REGION1","SECO00I00",2043,16.557283560312
"REGION1","SECO00I00",2044,16.557283560312
"REGION1","SECO00I00",2045,16.557283560312
"REGION1","SECO00I00",2046,16.557283560312
"REGION1","SECO00I00",2047,16.557283560312
"REGION1","SECO00I00",2048,16.557283560312
"REGION1","SECO00I00",2049,16.557283560312
"REGION1","SECO00I00",2050,2.28306086719206
"REGION1","SECO00I00",2051,2.20344368882414
"REGION1","SECO00I00",2052,2.12382651045612
"REGION1","SECO00I00",2053,2.0442093320879
"REGION1","SECO00I00",2054,1.96459215372
"REGION1","SECO00I00",2055,1.88497497535201
"REGION1","SECO00I00",2056,1.884974975352
"REGION1","SECO00I00",2057,1.88497497535199
"REGION1","SECO00I00",2058,1.884974975352
"REGION1","SECO00I00",2059,1.884974975352
"REGION1","SECO00I00",2060,1.884974975352
"REGION1","SECO00X00",2015,20.6887623768
"REGION1","SECO00X00",2016,19.0010550012
"REGION1","SECO00X00",2017,17.171093426
"REGION1","SECO00X00",2018,15.1989859618
"REGION1","SECO00X00",2019,13.0845541574
"REGION1","SECO00X00",2020,10.8279189072
"REGION1","SECO00X00",2021,11.104471701
"REGION1","SECO00X00",2022,11.3810244948
"REGION1","SECO00X00",2023,11.6575772886
"REGION1","SECO00X00",2024,11.9341300824
"REGION1","SECO00X00",2025,12.2107226508
"REGION1","SECO00X00",2026,9.9898266347
"REGION1","SECO00X00",2027,7.6583097792
"REGION1","SECO00X00",2028,5.2161392986
"REGION1","SECO00X00",2029,2.66338676520001
"REGION1","SEEL00TD0",2015,0
"REGION1","SEEL00TD0",2016,0
"REGION1","SEEL00TD0",2017,0
"REGION1","SEEL00TD0",2018,0
"REGION1","SEEL00TD0",2019,0
"REGION1","SEEL00TD0",2020,0
"REGION1","SEEL00TD0",2021,0
"REGION1","SEEL00TD0",2022,0
"REGION1","SEEL00TD0",2023,0
"REGION1","SEEL00TD0",2024,0
"REGION1","SEEL00TD0",2025,0
"REGION1","SEEL00TD0",2026,0
"REGION1","SEEL00TD0",2027,0
"REGION1","SEEL00TD0",2028,0
"REGION1","SEEL00TD0",2029,0
"REGION1","SEEL00TD0",2030,0
"REGION1","SEEL00TD0",2031,0
"REGION1","SEEL00TD0",2032,0
"REGION1","SEEL00TD0",2033,0
"REGION1","SEEL00TD0",2034,0
"REGION1","SEEL00TD0",2035,0
"REGION1","SEEL00TD0",2036,0
"REGION1","SEEL00TD0",2037,0
"REGION1","SEEL00TD0",2038,0
"REGION1","SEEL00TD0",2039,0
"REGION1","SEEL00TD0",2040,0
"REGION1","SEEL00TD0",2041,0
"REGION1","SEEL00TD0",2042,0
"REGION1","SEEL00TD0",2043,0
"REGION1","SEEL00TD0",2044,0
"REGION1","SEEL00TD0",2045,0
"REGION1","SEEL00TD0",2046,0
"REGION1","SEEL00TD0",2047,0
"REGION1","SEEL00TD0",2048,0
"REGION1","SEEL00TD0",2049,0
"REGION1","SEEL00TD0",2050,0
"REGION1","SEEL00TD0",2051,0
"REGION1","SEEL00TD0",2052,0
"REGION1","SEEL00TD0",2053,0
"REGION1","SEEL00TD0",2054,0
"REGION1","SEEL00TD0",2055,0
"REGION1","SEEL00TD0",2056,0
"REGION1","SEEL00TD0",2057,0
"REGION1","SEEL00TD0",2058,0
"REGION1","SEEL00TD0",2059,0
"REGION1","SEEL00TD0",2060,0
"REGION1","SEGO00X00",2024,0
"REGION1","SEGO00X00",2025,0
"REGION1","SEGO00X00",2026,0
"REGION1","SEGO00X00",2027,0
"REGION1","SEGO00X00",2028,0
"REGION1","SEGO00X00",2029,0
"REGION1","SEGO00X00",2030,0
"REGION1","SEGO00X00",2031,0
"REGION1","SEGO00X00",2032,0
"REGION1","SEGO00X00",2033,0
"REGION1","SEGO00X00",2034,0
"REGION1","SEGO00X00",2035,0
"REGION1","SEGO00X00",2036,0
"REGION1","SEGO00X00",2037,0
"REGION1","SEGO00X00",2038,0
"REGION1","SEGO00X00",2039,0
"REGION1","SEGO00X00",2040,0
"REGION1","SEGO00X00",2041,0
"REGION1","SEGO00X00",2042,0
"REGION1","SEGO00X00",2043,0
"REGION1","SEGO00X00",2044,0
"REGION1","SEGO00X00",2045,0
"REGION1","SEGO00X00",2046,0
"REGION1","SEGO00X00",2047,0
"REGION1","SEGO00X00",2048,0
"REGION1","SEGO00X00",2049,0
"REGION1","SEGO00X00",2050,0
"REGION1","SEGO00X00",2051,0
"REGION1","SEGO00X00",2052,0
"REGION1","SEGO00X00",2053,0
"REGION1","SEGO00X00",2054,0
"REGION1","SEGO00X00",2055,0
"REGION1","SEGO00X00",2056,0
"REGION1","SEGO00X00",2057,0
"REGION1","SEGO00X00",2058,0
"REGION1","SEGO00X00",2059,0
"REGION1","SEGO00X00",2060,0
"REGION1","SEGOCVPH2",2024,0
"REGION1","SEGOCVPH2",2025,0
"REGION1","SEGOCVPH2",2026,0
"REGION1","SEGOCVPH2",2027,0
"REGION1","SEGOCVPH2",2028,0
"REGION1","SEGOCVPH2",2029,0
"REGION1","SEGOCVPH2",2030,0
"REGION1","SEGOCVPH2",2031,0
"REGION1","SEGOCVPH2",2032,0
"REGION1","SEGOCVPH2",2033,0
"REGION1","SEGOCVPH2",2034,0
"REGION1","SEGOCVPH2",2035,0
"REGION1","SEGOCVPH2",2036,0
"REGION1","SEGOCVPH2",2037,0
"REGION1","SEGOCVPH2",2038,0
"REGION1","SEGOCVPH2",2039,0
"REGION1","SEGOCVPH2",2040,0
"REGION1","SEGOCVPH2",2041,0
"REGION1","SEGOCVPH2",2042,0
"REGION1","SEGOCVPH2",2043,0
"REGION1","SEGOCVPH2",2044,0
"REGION1","SEGOCVPH2",2045,0
"REGION1","SEGOCVPH2",2046,0
"REGION1","SEGOCVPH2",2047,0
"REGION1","SEGOCVPH2",2048,0
"REGION1","SEGOCVPH2",2049,0
"REGION1","SEGOCVPH2",2050,0
"REGION1","SEGOCVPH2",2051,0
"REGION1","SEGOCVPH2",2052,0
"REGION1","SEGOCVPH2",2053,0
"REGION1","SEGOCVPH2",2054,0
"REGION1","SEGOCVPH2",2055,0
"REGION1","SEGOCVPH2",2056,0
"REGION1","SEGOCVPH2",2057,0
"REGION1","SEGOCVPH2",2058,0
"REGION1","SEGOCVPH2",2059,0
"REGION1","SEGOCVPH2",2060,0
"REGION1","SEHYDMPH1",2015,0
"REGION1","SEHYDMPH1",2016,0
"REGION1","SEHYDMPH1",2017,0
"REGION1","SEHYDMPH1",2018,0
"REGION1","SEHYDMPH1",2019,0
"REGION1","SEHYDMPH1",2020,0
"REGION1","SEHYDMPH1",2021,0
"REGION1","SEHYDMPH1",2022,0
"REGION1","SEHYDMPH1",2023,0
"REGION1","SEHYDMPH1",2024,0
"REGION1","SEHYDMPH1",2025,0
"REGION1","SEHYDMPH1",2026,0
"REGION1","SEHYDMPH1",2027,0
"REGION1","SEHYDMPH1",2028,0
"REGION1","SEHYDMPH1",2029,0
"REGION1","SEHYDMPH1",2030,0
"REGION1","SEHYDMPH1",2031,0
"REGION1","SEHYDMPH1",2032,0
"REGION1","SEHYDMPH1",2033,0
"REGION1","SEHYDMPH1",2034,0
"REGION1","SEHYDMPH1",2035,0
"REGION1","SEHYDMPH1",2036,0
"REGION1","SEHYDMPH1",2037,0
"REGION1","SEHYDMPH1",2038,0
"REGION1","SEHYDMPH1",2039,0
"REGION1","SEHYDMPH1",2040,0
"REGION1","SEHYDMPH1",2041,0
"REGION1","SEHYDMPH1",2042,0
"REGION1","SEHYDMPH1",2043,0
"REGION1","SEHYDMPH1",2044,0
"REGION1","SEHYDMPH1",2045,0
"REGION1","SEHYDMPH1",2046,0
"REGION1","SEHYDMPH1",2047,0
"REGION1","SEHYDMPH1",2048,0
"REGION1","SEHYDMPH1",2049,0
"REGION1","SEHYDMPH1",2050,0
"REGION1","SEHYDMPH1",2051,0
"REGION1","SEHYDMPH1",2052,0
"REGION1","SEHYDMPH1",2053,0
"REGION1","SEHYDMPH1",2054,0
"REGION1","SEHYDMPH1",2055,0
"REGION1","SEHYDMPH1",2056,0
"REGION1","SEHYDMPH1",2057,0
"REGION1","SEHYDMPH1",2058,0
"REGION1","SEHYDMPH1",2059,0
"REGION1","SEHYDMPH1",2060,0
"REGION1","SEHYDMPH2",2015,0
"REGION1","SEHYDMPH2",2016,0
"REGION1","SEHYDMPH2",2017,0
"REGION1","SEHYDMPH2",2018,0
"REGION1","SEHYDMPH2",2019,0
"REGION1","SEHYDMPH2",2020,0
"REGION1","SEHYDMPH2",2021,0
"REGION1","SEHYDMPH2",2022,0
"REGION1","SEHYDMPH2",2023,0
"REGION1","SEHYDMPH2",2024,0
"REGION1","SEHYDMPH2",2025,0
"REGION1","SEHYDMPH2",2026,0
"REGION1","SEHYDMPH2",2027,0
"REGION1","SEHYDMPH2",2028,0
"REGION1","SEHYDMPH2",2029,0
"REGION1","SEHYDMPH2",2030,0
"REGION1","SEHYDMPH2",2031,0
"REGION1","SEHYDMPH2",2032,0
"REGION1","SEHYDMPH2",2033,0
"REGION1","SEHYDMPH2",2034,0
"REGION1","SEHYDMPH2",2035,0
"REGION1","SEHYDMPH2",2036,0
"REGION1","SEHYDMPH2",2037,0
"REGION1","SEHYDMPH2",2038,0
"REGION1","SEHYDMPH2",2039,0
"REGION1","SEHYDMPH2",2040,0
"REGION1","SEHYDMPH2",2041,0
"REGION1","SEHYDMPH2",2042,0
"REGION1","SEHYDMPH2",2043,0
"REGION1","SEHYDMPH2",2044,0
"REGION1","SEHYDMPH2",2045,0
"REGION1","SEHYDMPH2",2046,0
"REGION1","SEHYDMPH2",2047,0
"REGION1","SEHYDMPH2",2048,0
"REGION1","SEHYDMPH2",2049,0
"REGION1","SEHYDMPH2",2050,0
"REGION1","SEHYDMPH2",2051,0
"REGION1","SEHYDMPH2",2052,0
"REGION1","SEHYDMPH2",2053,0
"REGION1","SEHYDMPH2",2054,0
"REGION1","SEHYDMPH2",2055,0
"REGION1","SEHYDMPH2",2056,0
"REGION1","SEHYDMPH2",2057,0
"REGION1","SEHYDMPH2",2058,0
"REGION1","SEHYDMPH2",2059,0
"REGION1","SEHYDMPH2",2060,0
"REGION1","SEHYDMPH3",2015,0
"REGION1","SEHYDMPH3",2016,0
"REGION1","SEHYDMPH3",2017,0
"REGION1","SEHYDMPH3",2018,0
"REGION1","SEHYDMPH3",2019,0
"REGION1","SEHYDMPH3",2020,0
"REGION1","SEHYDMPH3",2021,0
"REGION1","SEHYDMPH3",2022,0
"REGION1","SEHYDMPH3",2023,0
"REGION1","SEHYDMPH3",2024,0
"REGION1","SEHYDMPH3",2025,0
"REGION1","SEHYDMPH3",2026,0
"REGION1","SEHYDMPH3",2027,0
"REGION1","SEHYDMPH3",2028,0
"REGION1","SEHYDMPH3",2029,0
"REGION1","SEHYDMPH3",2030,0
"REGION1","SEHYDMPH3",2031,0
"REGION1","SEHYDMPH3",2032,0
"REGION1","SEHYDMPH3",2033,0
"REGION1","SEHYDMPH3",2034,0
"REGION1","SEHYDMPH3",2035,0
"REGION1","SEHYDMPH3",2036,0
"REGION1","SEHYDMPH3",2037,0
"REGION1","SEHYDMPH3",2038,0
"REGION1","SEHYDMPH3",2039,0
"REGION1","SEHYDMPH3",2040,0
"REGION1","SEHYDMPH3",2041,0
"REGION1","SEHYDMPH3",2042,0
"REGION1","SEHYDMPH3",2043,0
"REGION1","SEHYDMPH3",2044,0
"REGION1","SEHYDMPH3",2045,0
"REGION1","SEHYDMPH3",2046,0
"REGION1","SEHYDMPH3",2047,0
"REGION1","SEHYDMPH3",2048,0
"REGION1","SEHYDMPH3",2049,0
"REGION1","SEHYDMPH3",2050,0
"REGION1","SEHYDMPH3",2051,0
"REGION1","SEHYDMPH3",2052,0
"REGION1","SEHYDMPH3",2053,0
"REGION1","SEHYDMPH3",2054,0
"REGION1","SEHYDMPH3",2055,0
"REGION1","SEHYDMPH3",2056,0
"REGION1","SEHYDMPH3",2057,0
"REGION1","SEHYDMPH3",2058,0
"REGION1","SEHYDMPH3",2059,0
"REGION1","SEHYDMPH3",2060,0
"REGION1","SEHYDSPH2",2015,0
"REGION1","SEHYDSPH2",2016,0
"REGION1","SEHYDSPH2",2017,0
"REGION1","SEHYDSPH2",2018,0
"REGION1","SEHYDSPH2",2019,0
"REGION1","SEHYDSPH2",2020,0
"REGION1","SEHYDSPH2",2021,0
"REGION1","SEHYDSPH2",2022,0
"REGION1","SEHYDSPH2",2023,0
"REGION1","SEHYDSPH2",2024,0
"REGION1","SEHYDSPH2",2025,0
"REGION1","SEHYDSPH2",2026,0
"REGION1","SEHYDSPH2",2027,0
"REGION1","SEHYDSPH2",2028,0
"REGION1","SEHYDSPH2",2029,0
"REGION1","SEHYDSPH2",2030,0
"REGION1","SEHYDSPH2",2031,0
"REGION1","SEHYDSPH2",2032,0
"REGION1","SEHYDSPH2",2033,0
"REGION1","SEHYDSPH2",2034,0
"REGION1","SEHYDSPH2",2035,0
"REGION1","SEHYDSPH2",2036,0
"REGION1","SEHYDSPH2",2037,0
"REGION1","SEHYDSPH2",2038,0
"REGION1","SEHYDSPH2",2039,0
"REGION1","SEHYDSPH2",2040,0
"REGION1","SEHYDSPH2",2041,0
"REGION1","SEHYDSPH2",2042,0
"REGION1","SEHYDSPH2",2043,0
"REGION1","SEHYDSPH2",2044,0
"REGION1","SEHYDSPH2",2045,0
"REGION1","SEHYDSPH2",2046,0
"REGION1","SEHYDSPH2",2047,0
"REGION1","SEHYDSPH2",2048,0
"REGION1","SEHYDSPH2",2049,0
"REGION1","SEHYDSPH2",2050,0
"REGION1","SEHYDSPH2",2051,0
"REGION1","SEHYDSPH2",2052,0
"REGION1","SEHYDSPH2",2053,0
"REGION1","SEHYDSPH2",2054,0
"REGION1","SEHYDSPH2",2055,0
"REGION1","SEHYDSPH2",2056,0
"REGION1","SEHYDSPH2",2057,0
"REGION1","SEHYDSPH2",2058,0
"REGION1","SEHYDSPH2",2059,0
"REGION1","SEHYDSPH2",2060,0
"REGION1","SEHYDSPH3",2015,0
"REGION1","SEHYDSPH3",2016,0
"REGION1","SEHYDSPH3",2017,0
"REGION1","SEHYDSPH3",2018,0
"REGION1","SEHYDSPH3",2019,0
"REGION1","SEHYDSPH3",2020,0
"REGION1","SEHYDSPH3",2021,0
"REGION1","SEHYDSPH3",2022,0
"REGION1","SEHYDSPH3",2023,0
"REGION1","SEHYDSPH3",2024,0
"REGION1","SEHYDSPH3",2025,0
"REGION1","SEHYDSPH3",2026,0
"REGION1","SEHYDSPH3",2027,0
"REGION1","SEHYDSPH3",2028,0
"REGION1","SEHYDSPH3",2029,0
"REGION1","SEHYDSPH3",2030,0
"REGION1","SEHYDSPH3",2031,0
"REGION1","SEHYDSPH3",2032,0
"REGION1","SEHYDSPH3",2033,0
"REGION1","SEHYDSPH3",2034,0
"REGION1","SEHYDSPH3",2035,0
"REGION1","SEHYDSPH3",2036,0
"REGION1","SEHYDSPH3",2037,0
"REGION1","SEHYDSPH3",2038,0
"REGION1","SEHYDSPH3",2039,0
"REGION1","SEHYDSPH3",2040,0
"REGION1","SEHYDSPH3",2041,0
"REGION1","SEHYDSPH3",2042,0
"REGION1","SEHYDSPH3",2043,0
"REGION1","SEHYDSPH3",2044,0
"REGION1","SEHYDSPH3",2045,0
"REGION1","SEHYDSPH3",2046,0
"REGION1","SEHYDSPH3",2047,0
"REGION1","SEHYDSPH3",2048,0
"REGION1","SEHYDSPH3",2049,0
"REGION1","SEHYDSPH3",2050,0
"REGION1","SEHYDSPH3",2051,0
"REGION1","SEHYDSPH3",2052,0
"REGION1","SEHYDSPH3",2053,0
"REGION1","SEHYDSPH3",2054,0
"REGION1","SEHYDSPH3",2055,0
"REGION1","SENG00I00",2015,29.595649962816
"REGION1","SENG00I00",2016,30.225315915648
"REGION1","SENG00I00",2017,30.855030089184
"REGION1","SENG00I00",2018,31.484696042016
"REGION1","SENG00I00",2019,32.114410215552
"REGION1","SENG00I00",2020,32.744124389088
"REGION1","SENG00I00",2021,33.7699715996787
"REGION1","SENG00I00",2022,34.7779743731169
"REGION1","SENG00I00",2023,35.7859731440616
"REGION1","SENG00I00",2024,36.774169725888
"REGION1","SENG00I00",2025,113.25106331856
"REGION1","SENG00I00",2026,116.271130218336
"REGION1","SENG00I00",2027,119.291197118112
"REGION1","SENG00I00",2028,122.311119475584
"REGION1","SENG00I00",2029,125.33118637536
"REGION1","SENG00I00",2030,133.862623932034
"REGION1","SENG00I00",2031,202.619701847154
"REGION1","SENG00I00",2032,202.798396647898
"REGION1","SENG00I00",2033,203.045450586509
"REGION1","SENG00I00",2034,203.173829106376
"REGION1","SENG00I00",2035,202.991352899443
"REGION1","SENG00I00",2036,203.15385966303
"REGION1","SENG00I00",2037,203.143865495072
"REGION1","SENG00I00",2038,203.133890219682
"REGION1","SENG00I00",2039,202.831716418735
"REGION1","SENG00I00",2040,203.113920776334
"REGION1","SENG00I00",2041,201.449965493037
"REGION1","SENG00I00",2042,200.059016653128
"REGION1","SENG00I00",2043,202.334028547517
"REGION1","SENG00I00",2044,200.305406045983
"REGION1","SENG00I00",2045,203.985274659432
"REGION1","SENG00I00",2046,203.938571399721
"REGION1","SENG00I00",2047,203.892026122639
"REGION1","SENG00I00",2048,203.751669563218
"REGION1","SENG00I00",2049,203.5613680375
"REGION1","SENG00I00",2050,198.8201503904
"REGION1","SENG00I00",2051,198.8201503904
"REGION1","SENG00I00",2052,198.8201503904
"REGION1","SENG00I00",2053,198.8201503904
"REGION1","SENG00I00",2054,203.191882942095
"REGION1","SENG00I00",2055,203.544466225794
"REGION1","SENG00I00",2056,208.948747529538
"REGION1","SENG00I00",2057,104.77698434039
"REGION1","SENG00I00",2058,104.776984340389
"REGION1","SENG00I00",2059,104.776984340389
"REGION1","SENG00I00",2060,104.776984340389
"REGION1","SENGCHPH3",2030,0.000638139484627317
"REGION1","SENGCHPH3",2031,0.000439934811024384
"REGION1","SENGCHPH3",2032,0.000439934811024384
"REGION1","SENGCHPH3",2033,0.000439934811024384
"REGION1","SENGFCFH1",2021,8.68730247026035e-05
"REGION1","SENGFCFH1",2022,8.11764329188263e-05
"REGION1","SENGFCFH1",2023,7.5479841135049e-05
"REGION1","SENGGCPN2",2032,9.75319172601565e-05
"REGION1","SENGGCPN2",2033,0.000232905568317956
"REGION1","SENGGCPN2",2034,0.00238714438597203
"REGION1","SENGGCPN2",2035,0.0022923540008798
"REGION1","SENGGCPN2",2036,0.00238714438597203
"REGION1","SENGGCPN2",2037,0.00238714438597203
"REGION1","SENGGCPN2",2038,0.00238714438597203
"REGION1","SENGGCPN2",2039,0.00222508207433138
"REGION1","SENGGCPN2",2040,0.00238714438597203
"REGION1","SENGGCPN2",2041,0.0014653155611453
"REGION1","SENGGCPN2",2042,0.000691828743073889
"REGION1","SENGGCPN2",2043,0.00196666897065933
"REGION1","SENGGCPN2",2044,0.000833140693267065
"REGION1","SENGGCPN2",2045,0.00290385273408988
"REGION1","SENGGCPN2",2046,0.00288407641799858
"REGION1","SENGGCPN2",2047,0.00286430004648115
"REGION1","SENGGCPN2",2048,0.00279133519837674
"REGION1","SENGGCPN2",2049,0.00268970556249082
"REGION1","SENGGCPN2",2054,0.00248573169408551
"REGION1","SENGGCPN2",2055,0.00268620769135396
"REGION1","SENGGCPN2",2056,0.00575903823659535
"REGION1","SENUG2PH3",2015,2.58378867308019
"REGION1","SENUG2PH3",2016,2.69308754946336
"REGION1","SENUG2PH3",2017,2.79636228990628
"REGION1","SENUG2PH3",2018,2.94986529596401
"REGION1","SENUG2PH3",2019,3.02604385093182
"REGION1","SENUG2PH3",2020,2.72674750327751
"REGION1","SENUG2PH3",2021,2.72674750327751
"REGION1","SENUG2PH3",2022,2.56050713504795
"REGION1","SENUG2PH3",2023,2.56050713504795
"REGION1","SENUG2PH3",2024,2.3371638761054
"REGION1","SENUG2PH3",2025,2.3371638761054
"REGION1","SENUG2PH3",2026,2.3371638761054
"REGION1","SENUG2PH3",2027,2.3371638761054
"REGION1","SENUG2PH3",2028,2.3371638761054
"REGION1","SENUG2PH3",2029,2.3371638761054
"REGION1","SENUG2PH3",2030,2.3371638761054
"REGION1","SENUG2PH3",2031,2.3371638761054
"REGION1","SENUG2PH3",2032,2.3371638761054
"REGION1","SENUG2PH3",2033,2.3371638761054
"REGION1","SENUG2PH3",2034,2.3371638761054
"REGION1","SENUG2PH3",2035,1.84722783152641
"REGION1","SENUG2PH3",2036,1.84722783152641
"REGION1","SENUG2PH3",2037,1.84722783152641
"REGION1","SENUG2PH3",2038,1.84722783152641
"REGION1","SENUG2PH3",2039,1.84722783152641
"REGION1","SENUG2PH3",2040,1.49920429641169
"REGION1","SENUG2PH3",2041,0.73693138843225
"REGION1","SENUG2PH3",2042,0.73693138843225
"REGION1","SENUG2PH3",2043,0.40546431275502
"REGION1","SENUG2PH3",2044,0.40546431275502
"REGION1","SEOCWVPH1",2015,0
"REGION1","SEOCWVPH1",2016,0
"REGION1","SEOCWVPH1",2017,0
"REGION1","SEOCWVPH1",2018,0
"REGION1","SEOCWVPH1",2019,0
"REGION1","SEOCWVPH1",2020,0
"REGION1","SEOCWVPH1",2021,0
"REGION1","SEOCWVPH1",2022,0
"REGION1","SEOCWVPH1",2023,0
"REGION1","SEOCWVPH1",2024,0
"REGION1","SEOCWVPH1",2025,0
"REGION1","SEOCWVPH1",2026,0
"REGION1","SEOCWVPH1",2027,0
"REGION1","SEOCWVPH1",2028,0
"REGION1","SEOCWVPH1",2029,0
"REGION1","SEOCWVPH1",2030,0
"REGION1","SEOCWVPH1",2031,0
"REGION1","SEOCWVPH1",2032,0
"REGION1","SEOCWVPH1",2033,0
"REGION1","SEOCWVPH1",2034,0
"REGION1","SEOCWVPH1",2035,0
